country,country_code,continent,population,indicator,weekly_count,year_week,rate_14_day,cumulative_count,source,note
India,IND,Asia,1380004385,deaths,6465,202041,9.860838232,109150,Epidemic intelligence national data,
India,IND,Asia,1380004385,deaths,5460,202042,8.64127689,114610,Epidemic intelligence national data,
India,IND,Asia,1380004385,deaths,4404,202043,7.147803375,119014,Epidemic intelligence national data,
India,IND,Asia,1380004385,deaths,3593,202044,5.794909123,122607,Epidemic intelligence national data,
India,IND,Asia,1380004385,deaths,4004,202045,5.505054971,126611,Epidemic intelligence national data,
India,IND,Asia,1380004385,deaths,3459,202046,5.407953831,130070,Epidemic intelligence national data,
India,IND,Asia,1380004385,deaths,3668,202047,5.164476343,133738,Epidemic intelligence national data,
India,IND,Asia,1380004385,deaths,3401,202048,5.122447491,137139,Epidemic intelligence national data,
India,IND,Asia,1380004385,deaths,3434,202049,4.952882813,140573,Epidemic intelligence national data,
India,IND,Asia,1380004385,deaths,2782,202050,4.504333513,143355,Epidemic intelligence national data,
India,IND,Asia,1380004385,deaths,2455,202051,3.794915478,145810,Epidemic intelligence national data,
India,IND,Asia,1380004385,deaths,2091,202052,3.294192431,147901,Epidemic intelligence national data,
India,IND,Asia,1380004385,deaths,1748,202053,2.781875218,149649,Epidemic intelligence national data,
India,IND,Asia,1380004385,deaths,1511,202101,2.361586699,151160,Epidemic intelligence national data,
India,IND,Asia,1380004385,deaths,1259,202102,2.007239999,152419,Epidemic intelligence national data,
India,IND,Asia,1380004385,deaths,1051,202103,1.673907725,153470,Epidemic intelligence national data,
India,IND,Asia,1380004385,deaths,922,202104,1.429705602,154392,Epidemic intelligence national data,
India,IND,Asia,1380004385,deaths,688,202105,1.16666296,155080,Epidemic intelligence national data,
India,IND,Asia,1380004385,deaths,652,202106,0.971011407,155732,Epidemic intelligence national data,
India,IND,Asia,1380004385,deaths,653,202107,0.945649169,156385,Epidemic intelligence national data,
India,IND,Asia,1380004385,deaths,772,202108,1.032605415,157157,Epidemic intelligence national data,
India,IND,Asia,1380004385,deaths,696,202109,1.063764736,157853,Epidemic intelligence national data,
India,IND,Asia,1380004385,deaths,872,202110,1.136228274,158725,Epidemic intelligence national data,
India,IND,Asia,1380004385,deaths,1242,202111,1.53187919,159967,Epidemic intelligence national data,
India,IND,Asia,1380004385,deaths,1876,202112,2.25941311,161843,Epidemic intelligence national data,
India,IND,Asia,1380004385,deaths,3258,202113,3.720278034,165101,Epidemic intelligence national data,
India,IND,Asia,1380004385,deaths,5078,202114,6.040560516,170179,Epidemic intelligence national data,
India,IND,Asia,1380004385,deaths,8590,202115,9.904316355,178769,Epidemic intelligence national data,
India,IND,Asia,1380004385,deaths,16354,202116,18.07530488,195123,Epidemic intelligence national data,
India,IND,Asia,1380004385,deaths,23836,202117,29.12309587,218959,Epidemic intelligence national data,
India,IND,Asia,1380004385,deaths,27157,202118,36.95133186,246116,Epidemic intelligence national data,
India,IND,Asia,1380004385,deaths,28274,202119,40.16726367,274390,Epidemic intelligence national data,
India,IND,Asia,1380004385,deaths,29330,202120,41.74189635,303720,Epidemic intelligence national data,
India,IND,Asia,1380004385,deaths,25380,202121,39.64480156,329100,Epidemic intelligence national data,
India,IND,Asia,1380004385,deaths,20086,202122,32.94627212,349186,Epidemic intelligence national data,
India,IND,Asia,1380004385,deaths,25119,202123,32.75714229,374305,Epidemic intelligence national data,
India,IND,Asia,1380004385,deaths,13830,202124,28.22382336,388135,Epidemic intelligence national data,
India,IND,Asia,1380004385,deaths,8595,202125,16.24994837,396730,Epidemic intelligence national data,
India,IND,Asia,1380004385,deaths,5998,202126,10.57460408,402728,Epidemic intelligence national data,
India,IND,Asia,1380004385,deaths,6036,202127,8.720262146,408764,Epidemic intelligence national data,
India,IND,Asia,1380004385,deaths,5344,202128,8.246350609,414108,Epidemic intelligence national data,
India,IND,Asia,1380004385,deaths,6859,202129,8.842725525,420967,Epidemic intelligence national data,
India,IND,Asia,1380004385,deaths,3806,202130,7.728236313,424773,Epidemic intelligence national data,
India,IND,Asia,1380004385,deaths,3536,202131,5.32027295,428309,Epidemic intelligence national data,
India,IND,Asia,1380004385,deaths,3333,202132,4.977520416,431642,Epidemic intelligence national data,
India,IND,Asia,1380004385,deaths,3114,202133,4.671724286,434756,Epidemic intelligence national data,
India,IND,Asia,1380004385,deaths,3454,202134,4.759405167,438210,Epidemic intelligence national data,
India,IND,Asia,1380004385,deaths,2542,202135,4.34491373,440752,Epidemic intelligence national data,
India,IND,Asia,1380004385,deaths,2122,202136,3.379699406,442874,Epidemic intelligence national data,
India,IND,Asia,1380004385,deaths,2259,202137,3.174627594,445133,Epidemic intelligence national data,
India,IND,Asia,1380004385,deaths,2061,202138,3.130424836,447194,Epidemic intelligence national data,
India,IND,Asia,1380004385,deaths,1803,202139,2.799991103,448997,Epidemic intelligence national data,
India,IND,Asia,1380004385,deaths,1785,202140,2.599991738,450782,Epidemic intelligence national data,
India,IND,Asia,1380004385,deaths,1508,202141,2.386224302,452290,Epidemic intelligence national data,
India,IND,Asia,1380004385,deaths,2422,202142,2.847817038,454712,Epidemic intelligence national data,
India,IND,Asia,1380004385,deaths,3725,202143,4.454333672,458437,Epidemic intelligence national data,
India,IND,Asia,1380004385,deaths,2620,202144,4.597811477,461057,Epidemic intelligence national data,
India,IND,Asia,1380004385,deaths,2598,202145,3.781147406,463655,Epidemic intelligence national data,
India,IND,Asia,1380004385,deaths,2256,202146,3.517380128,465911,Epidemic intelligence national data,
India,IND,Asia,1380004385,deaths,2879,202147,3.721002669,468790,Epidemic intelligence national data,
India,IND,Asia,1380004385,deaths,4747,202148,5.526069397,473537,Epidemic intelligence national data,
India,IND,Asia,1380004385,deaths,2099,202149,4.960853802,475636,Epidemic intelligence national data,
India,IND,Asia,1380004385,deaths,1918,202150,2.910860316,477554,Epidemic intelligence national data,
India,IND,Asia,1380004385,deaths,,202152,3.144192908,481893,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,cases,0,202001,,0,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,cases,0,202002,0,0,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,cases,0,202003,0,0,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,cases,0,202004,0,0,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,cases,0,202005,0,0,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,cases,0,202006,0,0,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,cases,0,202007,0,0,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,cases,0,202008,0,0,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,cases,2,202009,0.000731198,2,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,cases,4,202010,0.002193595,6,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,cases,111,202011,0.042043901,117,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,cases,397,202012,0.185724362,514,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,cases,771,202013,0.427019793,1285,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,cases,988,202014,0.643088883,2273,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,cases,1968,202015,1.080711051,4241,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,cases,2334,202016,1.572807491,6575,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,cases,2307,202017,1.696745598,8882,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,cases,2310,202018,1.687971219,11192,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,cases,2840,202019,1.88283556,14032,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,cases,3482,202020,2.311317749,17514,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,cases,4757,202021,3.012171296,22271,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,cases,4202,202022,3.275402675,26473,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,cases,4713,202023,3.259316313,31186,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,cases,7091,202024,4.315532222,38277,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,cases,7614,202025,5.376135321,45891,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,cases,8119,202026,5.751971235,54010,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,cases,9739,202027,6.528869402,63749,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,cases,11950,202028,7.929479699,75699,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,cases,10822,202029,8.325423566,86521,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,cases,12257,202030,8.437662501,98778,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,cases,12677,202031,9.115848901,111455,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,cases,13941,202032,9.731517849,125396,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,cases,14153,202033,10.27114218,139549,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,cases,13986,202034,10.28759414,153535,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,cases,18518,202035,11.88343437,172053,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,cases,22056,202036,14.83381942,194109,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,cases,24273,202037,16.93784245,218382,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,cases,26294,202038,18.4872516,244676,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,cases,30537,202039,20.7773646,275213,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,cases,28285,202040,21.50527248,303498,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,cases,29951,202041,21.29103139,333449,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,cases,28418,202042,21.33965607,361867,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,cases,27845,202043,20.56970429,389712,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,cases,23072,202044,18.6152113,412784,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,cases,24932,202045,17.55022101,437716,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,cases,29397,202046,19.86263556,467113,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,cases,30555,202047,21.91839951,497668,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,cases,36598,202048,24.5510789,534266,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,cases,41530,202049,28.56352944,575796,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,cases,42024,202050,30.54727036,617820,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,cases,47110,202051,32.58731355,664930,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,cases,48435,202052,34.93116962,713365,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,cases,45108,202053,34.19924015,758473,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,cases,69553,202101,41.91996274,828026,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,cases,79903,202102,54.64098474,907929,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,cases,81333,202103,58.94774258,989262,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,cases,89052,202104,62.29260909,1078314,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,cases,79523,202105,61.63087465,1157837,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,cases,59631,202106,50.87458242,1217468,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,cases,53885,202107,41.50135172,1271353,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,cases,63281,202108,42.83578858,1334634,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,cases,45028,202109,39.59767701,1379662,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,cases,39793,202110,31.01048447,1419455,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,cases,40729,202111,29.43877377,1460184,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,cases,35901,202112,28.01586193,1496085,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,cases,0,202113,13.12537465,1496085,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,cases,70910,202114,25.92463486,1566995,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,cases,37353,202115,39.58085945,1604348,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,cases,36846,202116,27.12709042,1641194,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,cases,36070,202117,26.65802673,1677264,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,cases,36420,202118,26.5022815,1713684,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,cases,26066,202119,22.84482772,1739750,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,cases,35470,202120,22.49750854,1775220,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,cases,40821,202121,27.89192382,1816041,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,cases,39997,202122,29.54699112,1856038,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,cases,55320,202123,34.84781302,1911358,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,cases,78551,202124,48.94312217,1989909,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,cases,125395,202125,74.56248175,2115304,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,cases,168780,202126,107.5501264,2284084,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,cases,243119,202127,150.5899193,2527203,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,cases,350273,202128,216.9436036,2877476,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,cases,289029,202129,233.72826,3166505,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,cases,273891,202130,205.8030666,3440396,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,cases,225635,202131,182.6262749,3666031,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,cases,188323,202132,151.3426879,3854354,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,cases,125102,202133,114.5879098,3979456,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,cases,94375,202134,80.24060196,4073831,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,cases,55189,202135,54.68046944,4129020,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,cases,41068,202136,35.19147621,4170088,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,cases,22607,202137,23.2795251,4192695,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,cases,15318,202138,13.8653473,4208013,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,cases,11271,202139,9.720915474,4219284,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,cases,8648,202140,7.282369225,4227932,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,cases,6826,202141,5.657281058,4234758,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,cases,4638,202142,4.191228516,4239396,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,cases,4962,202143,3.509751723,4244358,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,cases,3807,202144,3.205938839,4248165,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,cases,2690,202145,2.375297598,4250855,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,cases,2557,202146,1.918298676,4253412,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,cases,2700,202147,1.921954667,4256112,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,cases,1573,202148,1.562205116,4257685,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,cases,1458,202149,1.108130987,4259143,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,cases,1401,202150,1.045247935,4260544,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,cases,,202152,0.959332138,4263168,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,deaths,0,202001,,0,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,deaths,0,202002,0,0,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,deaths,0,202003,0,0,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,deaths,0,202004,0,0,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,deaths,0,202005,0,0,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,deaths,0,202006,0,0,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,deaths,0,202007,0,0,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,deaths,0,202008,0,0,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,deaths,0,202009,0,0,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,deaths,0,202010,0,0,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,deaths,5,202011,0.018279957,5,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,deaths,43,202012,0.175487586,48,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,deaths,66,202013,0.39850306,114,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,deaths,84,202014,0.548398707,198,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,deaths,175,202015,0.946901767,373,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,deaths,209,202016,1.403900689,582,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,deaths,161,202017,1.35271681,743,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,deaths,102,202018,0.961525732,845,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,deaths,128,202019,0.840878017,973,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,deaths,175,202020,1.107765387,1148,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,deaths,224,202021,1.45874056,1372,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,deaths,241,202022,1.700035991,1613,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,deaths,238,202023,1.75121987,1851,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,deaths,283,202024,1.904771508,2134,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,deaths,331,202025,2.244778706,2465,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,deaths,289,202026,2.266714654,2754,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,deaths,417,202027,2.581129913,3171,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,deaths,435,202028,3.114904654,3606,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,deaths,537,202029,3.553623619,4143,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,deaths,638,202030,4.295789869,4781,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,deaths,455,202031,3.995998576,5236,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,deaths,487,202032,3.443943878,5723,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,deaths,427,202033,3.341576119,6150,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,deaths,530,202034,3.498783749,6680,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,deaths,663,202035,4.361597714,7343,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,deaths,682,202036,4.917308403,8025,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,deaths,698,202037,5.045268101,8723,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,deaths,830,202038,5.586354825,9553,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,deaths,833,202039,6.079913661,10386,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,deaths,765,202040,5.842274222,11151,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,deaths,693,202041,5.330435429,11844,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,deaths,667,202042,4.972148274,12511,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,deaths,788,202043,5.319467455,13299,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,deaths,644,202044,5.235379653,13943,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,deaths,671,202045,4.807628662,14614,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,deaths,597,202046,4.635797067,15211,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,deaths,673,202047,4.64310905,15884,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,deaths,931,202048,5.86421017,16815,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,deaths,925,202049,6.785519997,17740,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,deaths,1079,202050,7.326606721,18819,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,deaths,1061,202051,7.823821548,19880,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,deaths,1357,202052,8.840187152,21237,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,deaths,1318,202053,9.779776936,22555,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,deaths,1574,202101,10.57312706,24129,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,deaths,1858,202102,12.54736241,25987,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,deaths,1848,202103,13.54910405,27835,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,deaths,2163,202104,14.66418142,29998,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,deaths,1558,202105,13.60394392,31556,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,deaths,1627,202106,11.64433254,33183,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,deaths,1133,202107,10.0905362,34316,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,deaths,1850,202108,10.90582228,36166,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,deaths,1100,202109,10.78517456,37266,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,deaths,1160,202110,8.262540514,38426,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,deaths,1124,202111,8.350284307,39550,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,deaths,899,202112,7.396070557,40449,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,deaths,0,202113,3.286736249,40449,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,deaths,2081,202114,7.608118057,42530,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,deaths,894,202115,10.87657435,43424,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,deaths,1170,202116,7.545966204,44594,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,deaths,1202,202117,8.672011548,45796,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,deaths,1216,202118,8.840187152,47012,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,deaths,1081,202119,8.397812195,48093,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,deaths,0,202120,3.952126679,48093,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,deaths,2311,202121,8.448996074,50404,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,deaths,1208,202122,12.86543366,51612,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,deaths,1267,202123,9.04857866,52879,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,deaths,1783,202124,11.1507737,54662,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,deaths,2476,202125,15.57086728,57138,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,deaths,3444,202126,21.64346896,60582,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,deaths,5882,202127,34.09577559,66464,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,deaths,7118,202128,47.52788791,73582,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,deaths,9697,202129,61.47549502,83279,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,deaths,12444,202130,80.9473051,95723,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,deaths,11373,202131,87.07474665,107096,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,deaths,10492,202132,79.93825148,117588,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,deaths,8784,202133,70.4728898,126372,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,deaths,5551,202134,52.4086364,131923,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,deaths,3938,202135,34.69170218,135861,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,deaths,3304,202136,26.47668956,139165,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,deaths,1469,202137,17.45004685,140634,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,deaths,833,202138,8.416092152,141467,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,deaths,706,202139,5.62657073,142173,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,deaths,478,202140,4.328693791,142651,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,deaths,301,202141,2.848017283,142952,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,deaths,224,202142,1.919395473,143176,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,deaths,229,202143,1.656164094,143405,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,deaths,140,202144,1.349060818,143545,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,deaths,114,202145,0.92862181,143659,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,deaths,80,202146,0.709262327,143739,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,deaths,80,202147,0.58495862,143819,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,deaths,48,202148,0.467966896,143867,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,deaths,69,202149,0.427750991,143936,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,deaths,66,202150,0.493558836,144002,Epidemic intelligence national data,
Indonesia,IDN,Asia,273523621,deaths,,202152,0.347319181,144097,Epidemic intelligence national data,
Iran,IRN,Asia,83992953,cases,0,202001,,0,Epidemic intelligence national data,
Iran,IRN,Asia,83992953,cases,0,202002,0,0,Epidemic intelligence national data,
Iran,IRN,Asia,83992953,cases,0,202003,0,0,Epidemic intelligence national data,
Iran,IRN,Asia,83992953,cases,0,202004,0,0,Epidemic intelligence national data,
Iran,IRN,Asia,83992953,cases,0,202005,0,0,Epidemic intelligence national data,
Iran,IRN,Asia,83992953,cases,0,202006,0,0,Epidemic intelligence national data,
Iran,IRN,Asia,83992953,cases,0,202007,0,0,Epidemic intelligence national data,
Iran,IRN,Asia,83992953,cases,43,202008,0.051194771,43,Epidemic intelligence national data,
Iran,IRN,Asia,83992953,cases,935,202009,1.164383398,978,Epidemic intelligence national data,
Iran,IRN,Asia,83992953,cases,5588,202010,7.766127713,6566,Epidemic intelligence national data,
Iran,IRN,Asia,83992953,cases,7372,202011,15.42986588,13938,Epidemic intelligence national data,
Iran,IRN,Asia,83992953,cases,7700,202012,17.94436255,21638,Epidemic intelligence national data,
Iran,IRN,Asia,83992953,cases,16671,202013,29.01552943,38309,Epidemic intelligence national data,
Iran,IRN,Asia,83992953,cases,19917,202014,43.5607973,58226,Epidemic intelligence national data,
Iran,IRN,Asia,83992953,cases,13460,202015,39.73785753,71686,Epidemic intelligence national data,
Iran,IRN,Asia,83992953,cases,10525,202016,28.55596707,82211,Epidemic intelligence national data,
Iran,IRN,Asia,83992953,cases,8270,202017,22.37687726,90481,Epidemic intelligence national data,
Iran,IRN,Asia,83992953,cases,6943,202018,18.11223377,97424,Epidemic intelligence national data,
Iran,IRN,Asia,83992953,cases,10179,202019,20.38504349,107603,Epidemic intelligence national data,
